,1m,3m,15m,time,EMA123,EMA263,EMA121,EMA261,EMA1215,EMA2615
5744,-6.211010264359232e+19,-5363965.3550566835,50.43611802964513,1900-01-01 14:32:44,47.4593126443,43.6223536738,47.6949951528,47.6604485837,32.8770146284,19.8623181814
5745,-6.211010264299929e+19,-5363965.845507438,50.432624263028224,1900-01-01 14:32:45,47.4598658677,43.6227870721,47.6950894908,47.6604594584,32.8772149015,19.8623689866
5746,-6.211010266847221e+19,-5363992.4994975785,50.432624263028224,1900-01-01 14:32:46,47.4601689584,43.6230213746,47.694715496,47.6607536613,32.8772149015,19.8623689866
5747,-6.211041061566419e+19,-5363984.552819528,50.440810164409314,1900-01-01 14:32:47,47.460602765,43.6237236048,47.6946617554,47.6606765855,32.879105053,19.863548519
5748,-6.211041061566419e+19,-5363984.539190321,50.44186688310477,1900-01-01 14:32:48,47.4620258708,43.6244498067,47.6952521232,47.6610447358,32.8778032778,19.8628626479
5749,-6.2110415094848676e+19,-5363991.03216742,50.44186688310477,1900-01-01 14:32:49,47.462090232,43.6246214452,47.6954762212,47.6613201881,32.8778032778,19.8628626479
5750,-6.211041509484883e+19,-5363991.0355162695,50.44186688310477,1900-01-01 14:32:50,47.4630222722,43.6252094691,47.695355936,47.6612117099,32.8778032778,19.8628626479
5751,-6.211086082365401e+19,-5364704.944535232,50.44186688310477,1900-01-01 14:32:51,47.462245732,43.6247445044,47.6956058586,47.6612151149,32.8778032778,19.8628626479
5752,-6.211086083957461e+19,-5364704.943478513,50.44186688310477,1900-01-01 14:32:52,47.4609439569,43.6240586334,47.6946005088,47.6605614721,32.8778032778,19.8628626479
5753,-6.211179589354088e+19,-5364704.944754866,50.44059052982843,1900-01-01 14:32:53,47.4594054953,43.6233178926,47.6923413637,47.6594403512,32.8762648163,19.8621219072
5754,-6.2108759285434974e+19,-5364705.565025071,50.44186688310477,1900-01-01 14:32:54,47.4590748866,43.6226739496,47.6946282215,47.6601677442,32.8778032778,19.8628626479
5755,-6.210877514768965e+19,-5364705.303495403,50.44186688310477,1900-01-01 14:32:55,47.4597363848,43.6231239167,47.6947669697,47.6602590001,32.8778032778,19.8628626479
5756,-6.2108582496899645e+19,-5364705.289039509,50.44186688310477,1900-01-01 14:32:56,47.4603010391,43.623590709,47.6943642256,47.6599707383,32.8778032778,19.8628626479
5757,-6.210858241538597e+19,-5364704.764336223,50.439429835183354,1900-01-01 14:32:57,47.4601599655,43.6234997961,47.6942490801,47.659701606,32.8767017758,19.8622275821
5758,-6.211677366725439e+19,-5366532.356640672,50.439429835183354,1900-01-01 14:32:58,47.4601686355,43.6235679561,47.6933505487,47.6588561219,32.8767017758,19.8622275821
5759,-6.211658119215636e+19,-5366515.58668757,50.43837311648788,1900-01-01 14:32:59,47.4613335996,43.624151715,47.6941679122,47.6598610551,32.8780035509,19.8629134532
5760,-6.212608578741594e+19,-5365283.838821211,50.42391722098117,1900-01-01 14:33:00,47.4603724832,43.6236607598,47.6943251939,47.6599917408,32.8774388966,19.8624466609
5761,9.938285316001125e+19,8582900.20302729,50.42391722098117,1900-01-01 14:33:01,47.4953656843,43.924700919,47.6943116786,47.6620911437,32.8774388966,19.8624466609
5762,9.93828531601562e+19,8582900.354252951,50.42391722098117,1900-01-01 14:33:02,47.4951207615,43.924383228,47.6943273048,47.6620985488,32.8774388966,19.8624466609
5763,9.938411451798299e+19,8582900.354252951,50.42391722098117,1900-01-01 14:33:03,47.4951207615,43.924383228,47.694422571,47.6622428557,32.8774388966,19.8624466609
5764,9.938411447722628e+19,8582900.352976598,50.42264086770482,1900-01-01 14:33:04,47.4935822999,43.9236424873,47.6932467469,47.6617122631,32.8759004351,19.8617059201
5765,9.93841896600114e+19,8582900.344039528,50.421584149009355,1900-01-01 14:33:05,47.4942496187,43.924146623,47.693381715,47.6619842607,32.8772022102,19.8623917912
5766,9.938620502590908e+19,8584032.46916883,50.437096763211535,1900-01-01 14:33:06,47.4935742661,43.923691614,47.6926030788,47.6613276582,32.8764650894,19.8621727124
5767,9.93862050257643e+19,8584032.563612107,50.43953381113296,1900-01-01 14:33:07,47.4938637204,43.9240347202,47.6932770084,47.661936357,32.8775665914,19.8628077782
5768,9.93861759245916e+19,8583753.543892117,50.43953381113296,1900-01-01 14:33:08,47.4941255562,43.9244451422,47.6941388559,47.6625863536,32.8775665914,19.8628077782
5769,9.938619428972713e+19,8583753.547568472,50.440810164409314,1900-01-01 14:33:09,47.4973847073,43.9263183734,47.6961169253,47.6637602586,32.879105053,19.863548519
5770,9.938650337190583e+19,8583747.021043263,50.440810164409314,1900-01-01 14:33:10,47.4961127492,43.9255017889,47.69358116,47.6619536485,32.879105053,19.863548519
5771,9.938619542321776e+19,8583746.933795778,50.440810164409314,1900-01-01 14:33:11,47.4947285437,43.9243019157,47.6938983552,47.6620155125,32.879105053,19.863548519
5772,9.938619559015812e+19,8583746.839352505,50.43837311648788,1900-01-01 14:33:12,47.4944390895,43.9239588094,47.6936161902,47.661713364,32.8780035509,19.8629134532
5773,9.938619559012334e+19,8583742.778000241,50.43837311648788,1900-01-01 14:33:13,47.4952950664,43.9243614636,47.6947317558,47.6626282345,32.8780035509,19.8629134532
5774,9.938619559026835e+19,8583742.87244352,50.440810164409314,1900-01-01 14:33:14,47.4955845207,43.9247045699,47.6947445486,47.6626173773,32.879105053,19.863548519
5775,9.938522194354051e+19,8583916.92229794,50.440810164409314,1900-01-01 14:33:15,47.4966990414,43.9251964321,47.6936693515,47.6618442649,32.879105053,19.863548519
5776,9.938522194354386e+19,8583917.069676658,50.43837311648788,1900-01-01 14:33:16,47.4966168296,43.9251474841,47.6943222498,47.66223817,32.8780035509,19.8629134532
5777,9.938522194357787e+19,8583921.455669787,50.43837311648788,1900-01-01 14:33:17,47.4968596162,43.9254310398,47.6941476202,47.6619599914,32.8780035509,19.8629134532
5778,9.93903812953921e+19,8583747.145628983,50.43837311648788,1900-01-01 14:33:18,47.498106062,43.926307572,47.6946315342,47.6628488957,32.8780035509,19.8629134532
5779,9.939068925030413e+19,8583765.352660246,50.43837311648788,1900-01-01 14:33:19,47.4981662179,43.9263766347,47.6948015369,47.6632419092,32.8780035509,19.8629134532
5780,9.941185132287255e+19,8583765.448160233,50.440810164409314,1900-01-01 14:33:20,47.4971538971,43.92603387,47.6942457256,47.6630061817,32.879105053,19.863548519
5781,9.941185132287255e+19,8583765.353716962,50.43837311648788,1900-01-01 14:33:21,47.4968644428,43.9256907637,47.6942354793,47.6629325689,32.8780035509,19.8629134532
5782,9.941185132287387e+19,8583766.34452418,50.44172196706229,1900-01-01 14:33:22,47.4967388899,43.9254572513,47.6933498871,47.662037178,32.8770715107,19.8623254293
5783,9.941183118063477e+19,8583766.17884262,50.44172196706229,1900-01-01 14:33:23,47.4964191585,43.92530815,47.6938623514,47.6625247284,32.8770715107,19.8623254293
5784,9.941184265356285e+19,8583765.93702062,50.44172196706229,1900-01-01 14:33:24,47.496211916,43.9250139916,47.692118538,47.6615068054,32.8770715107,19.8623254293
5785,9.941184265356285e+19,8583765.93702062,50.44172196706229,1900-01-01 14:33:25,47.496211916,43.9250139916,47.6920722102,47.661307442,32.8770715107,19.8623254293
5786,9.94118426535633e+19,8583765.93702062,50.44172196706229,1900-01-01 14:33:26,47.496211916,43.9250139916,47.6920710423,47.6612803747,32.8770715107,19.8623254293
5787,9.941750189300148e+19,8584479.934734004,50.444159014983725,1900-01-01 14:33:27,47.4964892611,43.9252775961,47.6932081425,47.6617580178,32.8781730128,19.8629604951
5788,9.941750189205247e+19,8584479.949189901,50.444159014983725,1900-01-01 14:33:28,47.4970539154,43.9257443884,47.6932916224,47.6620143993,32.8781730128,19.8629604951
5789,9.941700917415145e+19,8583766.040170934,50.444159014983725,1900-01-01 14:33:29,47.4962773752,43.9252794237,47.694242498,47.6625905434,32.8781730128,19.8629604951
5790,9.941700874669552e+19,8583693.899103088,50.444159014983725,1900-01-01 14:33:30,47.4961733949,43.9249772397,47.6942803063,47.6626872196,32.8781730128,19.8629604951
5791,9.941700857981277e+19,8583694.050328748,50.444159014983725,1900-01-01 14:33:31,47.4959284721,43.9246595487,47.6942881772,47.6626987195,32.8781730128,19.8629604951
5792,9.941651476785863e+19,8582980.283828413,50.444159014983725,1900-01-01 14:33:32,47.4951310042,43.9239545673,47.6941594636,47.6621691369,32.8781730128,19.8629604951
5793,9.941651476785863e+19,8582980.018949896,50.444159014983725,1900-01-01 14:33:33,47.4954015461,43.924092624,47.6934274455,47.6618112962,32.8781730128,19.8629604951
5794,9.941663516459835e+19,8583472.681664137,50.444159014983725,1900-01-01 14:33:34,47.4962685045,43.9250221795,47.6936810491,47.6623812052,32.8781730128,19.8629604951
5795,9.939033594238896e+19,8583751.55015845,50.444159014983725,1900-01-01 14:33:35,47.4962515916,43.9249294486,47.6936810958,47.6623858953,32.8781730128,19.8629604951
5796,9.935647662788923e+19,8580827.402560584,50.444159014983725,1900-01-01 14:33:36,47.4962442555,43.9248663374,47.693593189,47.6622160709,32.8781730128,19.8629604951
5797,9.935652471023452e+19,8580827.402560584,50.444159014983725,1900-01-01 14:33:37,47.4962442555,43.9248663374,47.6936169001,47.6623359693,32.8781730128,19.8629604951
5798,9.935652289917318e+19,8580785.266997043,50.445215733679184,1900-01-01 14:33:38,47.4961369036,43.9249316208,47.6935639924,47.6622547314,32.8768712376,19.862274624
5799,9.935652300351886e+19,8580827.819001213,50.445215733679184,1900-01-01 14:33:39,47.4961039106,43.9248054614,47.6943285758,47.6626703201,32.8768712376,19.862274624
5800,9.935450499793571e+19,8579685.573870432,50.43075983817248,1900-01-01 14:33:40,47.4960936643,43.9247318485,47.6944231369,47.6630780591,32.8763065833,19.8618078317
5801,9.935450499770416e+19,8579685.559414538,50.43075983817248,1900-01-01 14:33:41,47.49552901,43.9242650562,47.6941768341,47.6626644757,32.8763065833,19.8618078317
5802,9.937567868089296e+19,8579859.757704396,50.42832279025104,1900-01-01 14:33:42,47.4952595437,43.9240220994,47.6941506021,47.662463219,32.8752050813,19.8611727659
