,0,1,2,3
3703,1900-01-01 15:48:30,47.43,green,3
3704,1900-01-01 15:48:31,47.43,green,1
3705,1900-01-01 15:48:37,47.43,green,62
3706,1900-01-01 15:48:42,47.43,red,15
3707,1900-01-01 15:48:45,47.42,green,1
3708,1900-01-01 15:48:46,47.43,red,5
3709,1900-01-01 15:48:50,47.43,red,2
3710,1900-01-01 15:48:54,47.43,red,14
3711,1900-01-01 15:48:55,47.43,green,7
3712,1900-01-01 15:48:57,47.43,red,3
3713,1900-01-01 15:48:58,47.44,red,4
3714,1900-01-01 15:49:00,47.44,red,1
3715,1900-01-01 15:49:03,47.44,red,7
3716,1900-01-01 15:49:05,47.44,red,1
3717,1900-01-01 15:49:05,47.43,green,1
3718,1900-01-01 15:49:07,47.43,green,1
3719,1900-01-01 15:49:09,47.43,green,1
3720,1900-01-01 15:49:09,47.43,green,5
3721,1900-01-01 15:49:11,47.44,red,3
3722,1900-01-01 15:49:24,47.44,red,1
3723,1900-01-01 15:49:26,47.44,red,1
3724,1900-01-01 15:49:31,47.43,green,1
3725,1900-01-01 15:49:38,47.44,red,84
3726,1900-01-01 15:49:39,47.44,red,10
3727,1900-01-01 15:49:40,47.44,green,11
3728,1900-01-01 15:49:41,47.43,green,7
3729,1900-01-01 15:49:43,47.44,red,7
3730,1900-01-01 15:49:44,47.44,red,5
3731,1900-01-01 15:49:46,47.43,green,5
3732,1900-01-01 15:49:47,47.44,red,1
3733,1900-01-01 15:49:50,47.43,green,58
3734,1900-01-01 15:49:53,47.44,red,3
3735,1900-01-01 15:49:53,47.44,red,49
3736,1900-01-01 15:49:54,47.44,red,3
3737,1900-01-01 15:49:57,47.44,red,16
3738,1900-01-01 15:49:58,47.43,green,46
3739,1900-01-01 15:49:59,47.42,green,6
3740,1900-01-01 15:50:00,47.42,green,5
3741,1900-01-01 15:50:01,47.41,green,54
3742,1900-01-01 15:50:02,47.41,green,1
3743,1900-01-01 15:50:04,47.41,green,1
3744,1900-01-01 15:50:07,47.42,red,2
3745,1900-01-01 15:50:08,47.41,green,3
3746,1900-01-01 15:50:10,47.42,red,3
3747,1900-01-01 15:50:12,47.42,green,1
3748,1900-01-01 15:50:12,47.42,green,2
3749,1900-01-01 15:50:14,47.43,red,23
3750,1900-01-01 15:50:15,47.43,red,9
3751,1900-01-01 15:50:17,47.43,green,16
3752,1900-01-01 15:50:19,47.42,green,23
3753,1900-01-01 15:50:24,47.42,red,1
3754,1900-01-01 15:50:25,47.42,red,2
3755,1900-01-01 15:50:26,47.42,green,3
3756,1900-01-01 15:50:33,47.41,green,22
3757,1900-01-01 15:50:38,47.41,green,8
3758,1900-01-01 15:50:38,47.41,green,7
3759,1900-01-01 15:50:40,47.40,green,5
3760,1900-01-01 15:50:41,47.41,red,1
3761,1900-01-01 15:50:44,47.40,green,53
3762,1900-01-01 15:50:44,47.39,green,2
3763,1900-01-01 15:50:45,47.40,red,39
3764,1900-01-01 15:50:47,47.39,green,3
3765,1900-01-01 15:50:47,47.40,red,2
3766,1900-01-01 15:50:49,47.40,red,18
3767,1900-01-01 15:50:49,47.40,green,1
3768,1900-01-01 15:50:51,47.40,red,1
3769,1900-01-01 15:50:52,47.40,red,3
3770,1900-01-01 15:50:53,47.40,red,2
3771,1900-01-01 15:50:55,47.39,green,20
3772,1900-01-01 15:50:57,47.39,green,4
3773,1900-01-01 15:50:58,47.40,red,9
3774,1900-01-01 15:50:59,47.39,green,2
3775,1900-01-01 15:51:00,47.40,red,1
3776,1900-01-01 15:51:08,47.40,red,1
3777,1900-01-01 15:51:09,47.40,red,1
3778,1900-01-01 15:51:10,47.40,red,1
3779,1900-01-01 15:51:11,47.39,green,1
3780,1900-01-01 15:51:16,47.40,red,2
3781,1900-01-01 15:51:19,47.40,red,1
3782,1900-01-01 15:51:21,47.39,green,1
3783,1900-01-01 15:51:24,47.41,red,38
3784,1900-01-01 15:51:26,47.41,red,1
3785,1900-01-01 15:51:27,47.41,red,4
3786,1900-01-01 15:51:29,47.41,red,8
3787,1900-01-01 15:51:30,47.41,green,1
3788,1900-01-01 15:51:33,47.41,green,14
3789,1900-01-01 15:51:35,47.40,green,1
3790,1900-01-01 15:51:40,47.41,red,1
3791,1900-01-01 15:51:43,47.41,red,8
3792,1900-01-01 15:51:47,47.41,green,1
3793,1900-01-01 15:51:48,47.41,green,1
3794,1900-01-01 15:51:53,47.41,green,1
3795,1900-01-01 15:51:55,47.42,red,1
3796,1900-01-01 15:51:55,47.41,green,7
3797,1900-01-01 15:51:57,47.41,red,11
3798,1900-01-01 15:52:00,47.41,green,1
3799,1900-01-01 15:52:04,47.42,red,1
3800,1900-01-01 15:52:05,47.41,green,1
3801,1900-01-01 15:52:07,47.41,green,2
3802,1900-01-01 15:52:10,47.41,green,1
3803,1900-01-01 15:52:12,47.41,green,1
3804,1900-01-01 15:52:20,47.42,red,3
3805,1900-01-01 15:52:24,47.41,green,1
3806,1900-01-01 15:52:30,47.42,red,1
3807,1900-01-01 15:52:32,47.42,red,3
3808,1900-01-01 15:52:33,47.42,red,1
3809,1900-01-01 15:52:35,47.42,red,5
3810,1900-01-01 15:52:37,47.42,red,2
3811,1900-01-01 15:52:58,47.41,green,1
3812,1900-01-01 15:53:00,47.41,green,1
3813,1900-01-01 15:53:01,47.41,green,20
3814,1900-01-01 15:53:02,47.41,red,1
3815,1900-01-01 15:53:03,47.41,red,1
3816,1900-01-01 15:53:04,47.41,red,3
3817,1900-01-01 15:53:05,47.42,red,1
3818,1900-01-01 15:53:06,47.41,green,8
3819,1900-01-01 15:53:13,47.41,red,1
3820,1900-01-01 15:53:15,47.41,red,1
3821,1900-01-01 15:53:17,47.41,red,4
3822,1900-01-01 15:53:18,47.42,red,2
3823,1900-01-01 15:53:19,47.41,green,6
3824,1900-01-01 15:53:21,47.41,green,1
3825,1900-01-01 15:53:23,47.42,red,1
3826,1900-01-01 15:53:24,47.41,green,1
3827,1900-01-01 15:53:29,47.41,green,1
3828,1900-01-01 15:53:30,47.41,green,6
3829,1900-01-01 15:53:31,47.41,green,6
3830,1900-01-01 15:53:33,47.42,red,2
3831,1900-01-01 15:53:35,47.41,green,1
3832,1900-01-01 15:53:41,47.42,red,49
3833,1900-01-01 15:53:43,47.41,green,30
3834,1900-01-01 15:53:45,47.42,red,2
3835,1900-01-01 15:53:46,47.42,red,16
3836,1900-01-01 15:53:47,47.42,green,2
3837,1900-01-01 15:53:51,47.42,green,1
3838,1900-01-01 15:53:52,47.42,green,1
3839,1900-01-01 15:53:53,47.43,red,1
3840,1900-01-01 15:53:56,47.43,red,2
3841,1900-01-01 15:53:57,47.42,green,23
3842,1900-01-01 15:53:58,47.42,red,6
3843,1900-01-01 15:53:59,47.42,green,1
3844,1900-01-01 15:54:00,47.43,red,66
3845,1900-01-01 15:54:06,47.44,red,1
3846,1900-01-01 15:54:08,47.43,green,5
3847,1900-01-01 15:54:12,47.43,green,1
3848,1900-01-01 15:54:13,47.43,green,6
3849,1900-01-01 15:54:14,47.44,red,5
3850,1900-01-01 15:54:15,47.44,red,1
3851,1900-01-01 15:54:17,47.43,green,11
3852,1900-01-01 15:54:18,47.43,red,1
3853,1900-01-01 15:54:19,47.42,green,2
3854,1900-01-01 15:54:20,47.42,green,3
3855,1900-01-01 15:54:23,47.43,red,1
3856,1900-01-01 15:54:26,47.43,red,11
3857,1900-01-01 15:54:27,47.42,green,34
3858,1900-01-01 15:54:28,47.42,red,26
3859,1900-01-01 15:54:32,47.42,red,1
3860,1900-01-01 15:54:33,47.42,red,2
3861,1900-01-01 15:54:36,47.41,green,1
3862,1900-01-01 15:54:37,47.42,red,20
3863,1900-01-01 15:54:39,47.42,red,1
3864,1900-01-01 15:54:42,47.42,red,2
3865,1900-01-01 15:54:42,47.42,red,2
3866,1900-01-01 15:54:43,47.42,red,6
3867,1900-01-01 15:54:45,47.42,red,12
3868,1900-01-01 15:54:51,47.42,green,1
3869,1900-01-01 15:54:52,47.41,green,20
3870,1900-01-01 15:54:53,47.41,red,2
3871,1900-01-01 15:54:54,47.41,red,2
3872,1900-01-01 15:54:57,47.41,red,2
3873,1900-01-01 15:55:00,47.41,red,1
3874,1900-01-01 15:55:01,47.41,red,9
3875,1900-01-01 15:55:04,47.41,red,21
3876,1900-01-01 15:55:07,47.41,green,7
3877,1900-01-01 15:55:11,47.41,green,5
3878,1900-01-01 15:55:14,47.41,green,1
3879,1900-01-01 15:55:17,47.41,green,6
3880,1900-01-01 15:55:19,47.42,red,5
3881,1900-01-01 15:55:19,47.41,green,5
3882,1900-01-01 15:55:20,47.41,green,6
3883,1900-01-01 15:55:22,47.40,green,48
3884,1900-01-01 15:55:22,47.40,green,27
3885,1900-01-01 15:55:23,47.40,red,17
3886,1900-01-01 15:55:26,47.40,green,4
3887,1900-01-01 15:55:28,47.41,red,5
3888,1900-01-01 15:55:29,47.40,green,12
3889,1900-01-01 15:55:30,47.40,green,3
3890,1900-01-01 15:55:31,47.41,red,1
3891,1900-01-01 15:55:33,47.40,green,42
3892,1900-01-01 15:55:34,47.40,green,41
3893,1900-01-01 15:55:35,47.40,red,15
3894,1900-01-01 15:55:36,47.40,green,6
3895,1900-01-01 15:55:37,47.40,green,16
3896,1900-01-01 15:55:38,47.40,red,5
3897,1900-01-01 15:55:39,47.40,red,1
3898,1900-01-01 15:55:41,47.40,red,1
3899,1900-01-01 15:55:42,47.40,red,1
3900,1900-01-01 15:55:44,47.40,red,2
3901,1900-01-01 15:55:46,47.40,red,1
3902,1900-01-01 15:55:47,47.39,green,2
3903,1900-01-01 15:55:49,47.40,red,1
3904,1900-01-01 15:55:51,47.40,red,21
3905,1900-01-01 15:55:52,47.39,green,6
3906,1900-01-01 15:55:54,47.39,green,4
3907,1900-01-01 15:55:55,47.40,red,1
3908,1900-01-01 15:55:56,47.40,red,1
3909,1900-01-01 15:55:57,47.40,red,1
3910,1900-01-01 15:55:58,47.39,green,42
3911,1900-01-01 15:56:00,47.38,green,5
3912,1900-01-01 15:56:01,47.39,red,61
3913,1900-01-01 15:56:02,47.39,red,4
3914,1900-01-01 15:56:03,47.39,red,4
3915,1900-01-01 15:56:05,47.39,red,1
3916,1900-01-01 15:56:06,47.38,green,58
3917,1900-01-01 15:56:07,47.38,red,62
3918,1900-01-01 15:56:08,47.37,green,21
3919,1900-01-01 15:56:09,47.37,green,1
3920,1900-01-01 15:56:10,47.38,red,3
3921,1900-01-01 15:56:11,47.37,green,2
3922,1900-01-01 15:56:12,47.38,red,7
3923,1900-01-01 15:56:14,47.37,green,6
3924,1900-01-01 15:56:15,47.37,green,48
3925,1900-01-01 15:56:16,47.37,red,10
3926,1900-01-01 15:56:17,47.38,red,4
3927,1900-01-01 15:56:18,47.38,red,39
3928,1900-01-01 15:56:19,47.37,green,54
3929,1900-01-01 15:56:20,47.35,green,56
3930,1900-01-01 15:56:21,47.35,green,95
3931,1900-01-01 15:56:22,47.34,green,54
3932,1900-01-01 15:56:23,47.34,green,39
3933,1900-01-01 15:56:24,47.35,red,60
3934,1900-01-01 15:56:25,47.34,green,24
3935,1900-01-01 15:56:26,47.35,red,37
3936,1900-01-01 15:56:27,47.35,green,2
3937,1900-01-01 15:56:28,47.35,green,23
3938,1900-01-01 15:56:29,47.35,red,25
3939,1900-01-01 15:56:30,47.35,red,3
3940,1900-01-01 15:56:32,47.35,red,2
3941,1900-01-01 15:56:33,47.34,green,10
3942,1900-01-01 15:56:34,47.35,red,4
3943,1900-01-01 15:56:35,47.35,red,3
3944,1900-01-01 15:56:36,47.35,red,3
3945,1900-01-01 15:56:37,47.35,red,8
3946,1900-01-01 15:56:38,47.35,red,34
3947,1900-01-01 15:56:39,47.36,red,5
3948,1900-01-01 15:56:42,47.35,green,1
3949,1900-01-01 15:56:43,47.36,red,1
3950,1900-01-01 15:56:44,47.35,green,2
3951,1900-01-01 15:56:48,47.36,red,1
3952,1900-01-01 15:56:49,47.35,green,1
3953,1900-01-01 15:56:50,47.36,red,25
3954,1900-01-01 15:56:52,47.36,red,30
3955,1900-01-01 15:56:53,47.35,green,1
3956,1900-01-01 15:56:54,47.36,red,32
3957,1900-01-01 15:56:55,47.35,green,21
3958,1900-01-01 15:56:57,47.35,red,1
3959,1900-01-01 15:56:58,47.34,green,7
3960,1900-01-01 15:56:59,47.35,red,20
3961,1900-01-01 15:57:00,47.35,red,4
3962,1900-01-01 15:57:01,47.35,red,1
3963,1900-01-01 15:57:02,47.36,red,39
3964,1900-01-01 15:57:03,47.35,green,3
3965,1900-01-01 15:57:04,47.35,red,5
3966,1900-01-01 15:57:06,47.36,red,3
3967,1900-01-01 15:57:09,47.36,red,3
3968,1900-01-01 15:57:10,47.36,red,1
3969,1900-01-01 15:57:13,47.35,green,2
3970,1900-01-01 15:57:14,47.36,red,12
3971,1900-01-01 15:57:16,47.35,green,1
3972,1900-01-01 15:57:17,47.36,red,3
3973,1900-01-01 15:57:18,47.35,green,48
3974,1900-01-01 15:57:19,47.35,red,2
3975,1900-01-01 15:57:21,47.35,red,1
3976,1900-01-01 15:57:21,47.35,red,5
3977,1900-01-01 15:57:23,47.36,red,1
3978,1900-01-01 15:57:24,47.36,red,3
3979,1900-01-01 15:57:25,47.35,green,11
3980,1900-01-01 15:57:26,47.35,red,2
3981,1900-01-01 15:57:27,47.35,red,3
3982,1900-01-01 15:57:29,47.35,red,8
3983,1900-01-01 15:57:31,47.35,green,2
3984,1900-01-01 15:57:32,47.36,red,2
3985,1900-01-01 15:57:34,47.36,red,10
3986,1900-01-01 15:57:36,47.36,red,12
3987,1900-01-01 15:57:37,47.36,red,2
3988,1900-01-01 15:57:40,47.35,green,2
3989,1900-01-01 15:57:42,47.36,red,2
3990,1900-01-01 15:57:47,47.36,red,1
3991,1900-01-01 15:57:47,47.36,red,1
3992,1900-01-01 15:57:50,47.36,red,1
3993,1900-01-01 15:57:51,47.35,green,2
3994,1900-01-01 15:57:52,47.36,red,1
3995,1900-01-01 15:57:54,47.36,red,1
3996,1900-01-01 15:57:59,47.36,red,1
3997,1900-01-01 15:58:00,47.36,red,17
3998,1900-01-01 15:58:02,47.35,green,3
3999,1900-01-01 15:58:03,47.36,red,6
4000,1900-01-01 15:58:04,47.35,green,1
4001,1900-01-01 15:58:05,47.36,red,1
4002,1900-01-01 15:58:06,47.36,red,76
4003,1900-01-01 15:58:11,47.37,red,1
4004,1900-01-01 15:58:12,47.37,red,1
4005,1900-01-01 15:58:15,47.37,red,1
4006,1900-01-01 15:58:16,47.37,red,3
4007,1900-01-01 15:58:17,47.37,red,39
4008,1900-01-01 15:58:18,47.37,red,1
4009,1900-01-01 15:58:20,47.37,red,1
4010,1900-01-01 15:58:21,47.36,green,12
4011,1900-01-01 15:58:22,47.36,green,7
4012,1900-01-01 15:58:24,47.37,red,1
4013,1900-01-01 15:58:25,47.36,green,12
4014,1900-01-01 15:58:26,47.37,red,2
4015,1900-01-01 15:58:34,47.37,red,1
4016,1900-01-01 15:58:39,47.37,red,1
4017,1900-01-01 15:58:42,47.38,red,70
4018,1900-01-01 15:58:43,47.39,red,52
4019,1900-01-01 15:58:45,47.38,green,4
4020,1900-01-01 15:58:45,47.38,green,1
4021,1900-01-01 15:58:48,47.39,red,1
4022,1900-01-01 15:58:48,47.39,red,1
4023,1900-01-01 15:58:49,47.39,red,3
4024,1900-01-01 15:58:50,47.38,green,1
4025,1900-01-01 15:58:51,47.38,green,18
4026,1900-01-01 15:58:52,47.38,red,1
4027,1900-01-01 15:58:53,47.38,red,6
4028,1900-01-01 15:58:55,47.38,red,1
4029,1900-01-01 15:58:55,47.39,red,2
4030,1900-01-01 15:58:58,47.39,red,2
4031,1900-01-01 15:58:59,47.39,red,1
4032,1900-01-01 15:59:00,47.38,green,1
4033,1900-01-01 15:59:02,47.39,red,1
4034,1900-01-01 15:59:04,47.38,green,1
4035,1900-01-01 15:59:06,47.38,green,2
4036,1900-01-01 15:59:07,47.39,red,2
4037,1900-01-01 15:59:08,47.38,green,1
4038,1900-01-01 15:59:10,47.38,green,2
4039,1900-01-01 15:59:13,47.39,red,1
4040,1900-01-01 15:59:14,47.38,green,1
4041,1900-01-01 15:59:15,47.39,red,1
4042,1900-01-01 15:59:16,47.39,red,1
4043,1900-01-01 15:59:17,47.39,red,1
4044,1900-01-01 15:59:22,47.38,green,1
4045,1900-01-01 15:59:25,47.39,red,1
4046,1900-01-01 15:59:28,47.39,red,1
4047,1900-01-01 15:59:29,47.38,green,1
4048,1900-01-01 15:59:30,47.38,green,3
4049,1900-01-01 15:59:41,47.38,green,38
4050,1900-01-01 15:59:42,47.38,red,1
4051,1900-01-01 15:59:46,47.38,red,2
4052,1900-01-01 15:59:48,47.38,green,2
4053,1900-01-01 15:59:50,47.39,red,2
4054,1900-01-01 15:59:55,47.38,green,4
4055,1900-01-01 15:59:56,47.38,green,1
4056,1900-01-01 15:59:58,47.37,green,28
4057,1900-01-01 15:59:59,47.38,red,23
4058,1900-01-01 16:00:00,47.38,green,2
4059,1900-01-01 16:00:03,47.38,green,3
4060,1900-01-01 16:00:06,47.39,red,3
4061,1900-01-01 16:00:07,47.39,red,2
4062,1900-01-01 16:00:08,47.39,red,1
4063,1900-01-01 16:00:09,47.39,red,33
4064,1900-01-01 16:00:11,47.39,green,17
4065,1900-01-01 16:00:12,47.39,red,1
4066,1900-01-01 16:00:12,47.39,red,2
4067,1900-01-01 16:00:13,47.39,red,28
4068,1900-01-01 16:00:15,47.39,red,5
4069,1900-01-01 16:00:17,47.39,green,2
4070,1900-01-01 16:00:21,47.40,red,4
4071,1900-01-01 16:00:22,47.40,red,1
4072,1900-01-01 16:00:25,47.40,red,10
4073,1900-01-01 16:00:25,47.40,red,13
4074,1900-01-01 16:00:26,47.40,red,8
4075,1900-01-01 16:00:27,47.41,red,7
4076,1900-01-01 16:00:31,47.41,red,1
4077,1900-01-01 16:00:32,47.40,green,2
4078,1900-01-01 16:00:33,47.41,red,1
4079,1900-01-01 16:00:35,47.41,red,6
4080,1900-01-01 16:00:35,47.41,red,1
4081,1900-01-01 16:00:37,47.41,red,1
4082,1900-01-01 16:00:38,47.40,green,1
4083,1900-01-01 16:00:38,47.40,green,76
4084,1900-01-01 16:00:39,47.41,red,1
4085,1900-01-01 16:00:40,47.41,red,39
4086,1900-01-01 16:00:41,47.40,green,22
4087,1900-01-01 16:00:42,47.40,green,2
4088,1900-01-01 16:00:45,47.41,red,3
4089,1900-01-01 16:00:46,47.41,red,1
4090,1900-01-01 16:00:47,47.41,red,1
4091,1900-01-01 16:00:48,47.40,green,3
4092,1900-01-01 16:00:48,47.40,green,5
4093,1900-01-01 16:00:55,47.41,red,13
4094,1900-01-01 16:00:57,47.42,red,34
4095,1900-01-01 16:00:58,47.41,green,1
4096,1900-01-01 16:01:00,47.42,red,1
4097,1900-01-01 16:01:05,47.42,red,1
4098,1900-01-01 16:01:06,47.42,red,4
4099,1900-01-01 16:01:07,47.41,green,3
4100,1900-01-01 16:01:08,47.42,red,2
4101,1900-01-01 16:01:09,47.42,red,39
4102,1900-01-01 16:01:10,47.42,green,3
4103,1900-01-01 16:01:11,47.41,green,2
4104,1900-01-01 16:01:12,47.42,green,1
4105,1900-01-01 16:01:13,47.43,red,51
4106,1900-01-01 16:01:14,47.43,red,12
4107,1900-01-01 16:01:15,47.44,red,47
4108,1900-01-01 16:01:16,47.44,red,3
4109,1900-01-01 16:01:17,47.43,green,4
4110,1900-01-01 16:01:19,47.44,red,2
4111,1900-01-01 16:01:20,47.42,green,22
4112,1900-01-01 16:01:22,47.43,red,4
4113,1900-01-01 16:01:23,47.43,red,1
4114,1900-01-01 16:01:24,47.42,green,2
4115,1900-01-01 16:01:25,47.43,red,1
4116,1900-01-01 16:01:26,47.43,red,2
4117,1900-01-01 16:01:27,47.43,red,2
4118,1900-01-01 16:01:28,47.43,red,6
4119,1900-01-01 16:01:29,47.43,red,1
4120,1900-01-01 16:01:32,47.42,green,2
4121,1900-01-01 16:01:33,47.42,green,1
4122,1900-01-01 16:01:34,47.43,red,5
4123,1900-01-01 16:01:37,47.42,green,10
4124,1900-01-01 16:01:39,47.44,red,55
4125,1900-01-01 16:01:40,47.45,red,34
4126,1900-01-01 16:01:41,47.45,red,13
4127,1900-01-01 16:01:42,47.45,red,2
4128,1900-01-01 16:01:43,47.46,red,45
4129,1900-01-01 16:01:44,47.45,green,20
4130,1900-01-01 16:01:45,47.46,red,24
4131,1900-01-01 16:01:46,47.46,red,4
4132,1900-01-01 16:01:47,47.46,red,2
4133,1900-01-01 16:01:48,47.46,red,1
4134,1900-01-01 16:01:49,47.46,red,1
4135,1900-01-01 16:01:50,47.46,red,18
4136,1900-01-01 16:01:51,47.45,green,7
4137,1900-01-01 16:01:52,47.45,green,5
4138,1900-01-01 16:01:53,47.46,red,6
4139,1900-01-01 16:01:54,47.46,red,2
4140,1900-01-01 16:01:55,47.45,green,1
4141,1900-01-01 16:01:57,47.45,green,1
4142,1900-01-01 16:01:58,47.46,red,1
4143,1900-01-01 16:01:59,47.45,green,42
4144,1900-01-01 16:02:00,47.46,red,2
4145,1900-01-01 16:02:01,47.46,red,6
4146,1900-01-01 16:02:03,47.46,red,24
4147,1900-01-01 16:02:04,47.46,green,2
4148,1900-01-01 16:02:06,47.46,green,7
4149,1900-01-01 16:02:08,47.46,green,1
4150,1900-01-01 16:02:10,47.46,green,13
4151,1900-01-01 16:02:11,47.47,red,44
4152,1900-01-01 16:02:12,47.45,green,30
4153,1900-01-01 16:02:13,47.44,green,52
4154,1900-01-01 16:02:14,47.45,red,2
4155,1900-01-01 16:02:15,47.44,green,4
4156,1900-01-01 16:02:16,47.44,green,5
4157,1900-01-01 16:02:17,47.44,green,1
4158,1900-01-01 16:02:18,47.44,green,9
4159,1900-01-01 16:02:19,47.44,red,18
4160,1900-01-01 16:02:20,47.45,red,2
4161,1900-01-01 16:02:21,47.45,red,1
4162,1900-01-01 16:02:22,47.45,red,1
4163,1900-01-01 16:02:23,47.45,red,4
4164,1900-01-01 16:02:24,47.45,red,23
4165,1900-01-01 16:02:25,47.45,green,2
4166,1900-01-01 16:02:26,47.46,red,2
4167,1900-01-01 16:02:27,47.46,red,16
4168,1900-01-01 16:02:28,47.46,red,11
4169,1900-01-01 16:02:29,47.46,green,4
4170,1900-01-01 16:02:30,47.46,green,17
4171,1900-01-01 16:02:31,47.45,green,17
4172,1900-01-01 16:02:32,47.45,green,2
4173,1900-01-01 16:02:33,47.46,red,5
4174,1900-01-01 16:02:34,47.45,green,1
4175,1900-01-01 16:02:35,47.45,green,1
4176,1900-01-01 16:02:36,47.46,red,1
4177,1900-01-01 16:02:37,47.45,green,2
4178,1900-01-01 16:02:38,47.46,red,2
4179,1900-01-01 16:02:39,47.46,red,5
4180,1900-01-01 16:02:40,47.47,red,18
4181,1900-01-01 16:02:41,47.46,green,5
4182,1900-01-01 16:02:42,47.46,green,3
4183,1900-01-01 16:02:43,47.46,green,4
4184,1900-01-01 16:02:44,47.47,red,2
4185,1900-01-01 16:02:45,47.46,green,3
4186,1900-01-01 16:02:46,47.47,red,19
4187,1900-01-01 16:02:47,47.46,green,8
4188,1900-01-01 16:02:48,47.46,green,1
4189,1900-01-01 16:02:50,47.47,red,3
4190,1900-01-01 16:02:52,47.47,red,1
4191,1900-01-01 16:02:53,47.47,red,3
4192,1900-01-01 16:02:54,47.46,green,26
4193,1900-01-01 16:02:55,47.46,green,3
4194,1900-01-01 16:02:56,47.46,red,4
4195,1900-01-01 16:02:57,47.46,green,2
4196,1900-01-01 16:02:58,47.47,red,5
4197,1900-01-01 16:02:59,47.47,red,6
4198,1900-01-01 16:03:00,47.47,red,36
4199,1900-01-01 16:03:01,47.47,green,1
4200,1900-01-01 16:03:02,47.48,red,18
4201,1900-01-01 16:03:03,47.49,red,66
4202,1900-01-01 16:03:04,47.49,red,85
4203,1900-01-01 16:03:05,47.50,red,42
4204,1900-01-01 16:03:06,47.49,green,2
4205,1900-01-01 16:03:07,47.49,green,4
4206,1900-01-01 16:03:08,47.48,green,49
4207,1900-01-01 16:03:09,47.49,red,20
4208,1900-01-01 16:03:10,47.49,red,6
4209,1900-01-01 16:03:11,47.49,red,16
4210,1900-01-01 16:03:12,47.49,red,16
4211,1900-01-01 16:03:13,47.50,red,4
4212,1900-01-01 16:03:14,47.49,green,4
4213,1900-01-01 16:03:15,47.49,green,6
4214,1900-01-01 16:03:16,47.50,red,3
4215,1900-01-01 16:03:17,47.49,green,1
4216,1900-01-01 16:03:18,47.49,green,4
4217,1900-01-01 16:03:20,47.49,green,27
4218,1900-01-01 16:03:21,47.49,green,5
4219,1900-01-01 16:03:22,47.50,red,8
4220,1900-01-01 16:03:23,47.49,green,3
4221,1900-01-01 16:03:24,47.49,green,1
4222,1900-01-01 16:03:25,47.49,green,24
4223,1900-01-01 16:03:26,47.49,red,22
4224,1900-01-01 16:03:27,47.49,red,17
4225,1900-01-01 16:03:28,47.49,green,1
4226,1900-01-01 16:03:29,47.49,green,34
4227,1900-01-01 16:03:30,47.50,red,6
4228,1900-01-01 16:03:31,47.50,red,12
4229,1900-01-01 16:03:32,47.49,green,62
4230,1900-01-01 16:03:33,47.50,red,2
4231,1900-01-01 16:03:34,47.50,red,25
4232,1900-01-01 16:03:35,47.49,green,1
4233,1900-01-01 16:03:36,47.50,red,9
4234,1900-01-01 16:03:37,47.50,green,10
4235,1900-01-01 16:03:38,47.51,red,6
4236,1900-01-01 16:03:39,47.50,green,10
4237,1900-01-01 16:03:40,47.50,green,10
4238,1900-01-01 16:03:41,47.50,red,20
4239,1900-01-01 16:03:42,47.50,red,5
4240,1900-01-01 16:03:43,47.50,red,5
4241,1900-01-01 16:03:44,47.51,red,4
4242,1900-01-01 16:03:45,47.50,green,2
4243,1900-01-01 16:03:46,47.50,green,23
4244,1900-01-01 16:03:47,47.50,red,2
4245,1900-01-01 16:03:48,47.50,red,9
4246,1900-01-01 16:03:49,47.49,green,3
4247,1900-01-01 16:03:50,47.50,red,1
4248,1900-01-01 16:03:51,47.49,green,6
4249,1900-01-01 16:03:52,47.49,green,2
4250,1900-01-01 16:03:53,47.49,green,1
4251,1900-01-01 16:03:54,47.50,red,2
4252,1900-01-01 16:03:56,47.49,green,3
4253,1900-01-01 16:03:57,47.50,red,32
4254,1900-01-01 16:03:58,47.49,green,1
4255,1900-01-01 16:03:59,47.50,red,11
4256,1900-01-01 16:04:00,47.48,green,30
4257,1900-01-01 16:04:01,47.49,red,3
4258,1900-01-01 16:04:02,47.48,green,12
4259,1900-01-01 16:04:03,47.49,red,1
4260,1900-01-01 16:04:06,47.50,red,17
4261,1900-01-01 16:04:07,47.49,green,27
4262,1900-01-01 16:04:09,47.49,green,1
4263,1900-01-01 16:04:10,47.49,green,3
4264,1900-01-01 16:04:11,47.49,green,3
4265,1900-01-01 16:04:12,47.49,green,1
4266,1900-01-01 16:04:13,47.49,green,87
4267,1900-01-01 16:04:14,47.49,green,4
4268,1900-01-01 16:04:16,47.49,green,4
4269,1900-01-01 16:04:17,47.49,green,7
4270,1900-01-01 16:04:19,47.50,red,1
4271,1900-01-01 16:04:20,47.49,green,1
4272,1900-01-01 16:04:22,47.50,red,13
4273,1900-01-01 16:04:23,47.50,green,12
4274,1900-01-01 16:04:24,47.50,green,4
4275,1900-01-01 16:04:25,47.49,green,1
4276,1900-01-01 16:04:26,47.49,green,2
4277,1900-01-01 16:04:27,47.50,red,1
4278,1900-01-01 16:04:29,47.50,red,48
4279,1900-01-01 16:04:30,47.50,red,8
4280,1900-01-01 16:04:31,47.50,red,22
4281,1900-01-01 16:04:32,47.50,red,12
4282,1900-01-01 16:04:34,47.50,green,10
4283,1900-01-01 16:04:34,47.51,red,5
4284,1900-01-01 16:04:35,47.50,green,3
